author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
ID 110889161,homeowner,https://www.cian.ru/sale/flat/300587857/,Москва,sale,flat,10,16,3,74.2,-1,0,20100000,Чертаново Центральное,Кировоградская ,17К2,Пражская,
Самолет Плюс - Химки 01,real_estate_agent,https://www.cian.ru/sale/flat/298735474/,Москва,sale,flat,9,9,3,55.3,-1,0,20200000,Фили-Давыдково,Давыдковская ,2К1,Славянский бульвар,
ID 97073310,realtor,https://www.cian.ru/sale/flat/300788063/,Москва,sale,flat,4,15,3,72.6,-1,0,20328000,Царицыно,Пролетарский проспект,39,Кантемировская,
МИЦ-Столичный ипотечный центр недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/301524086/,Москва,sale,flat,2,5,3,77.0,-1,0,20500000,Соколиная гора,Зверинецкая ,34,Измайлово,
МАКСИМУМ,real_estate_agent,https://www.cian.ru/sale/flat/294092435/,Москва,sale,flat,11,17,3,74.1,-1,0,20700000,Отрадное,Алтуфьевское шоссе,34К2,Отрадное,
Сергей Агафонов,realtor,https://www.cian.ru/sale/flat/301233069/,Москва,sale,flat,6,16,3,71.7,-1,0,20990000,Гольяново,Щелковское шоссе,81,Щёлковская,
МИЦ-Столичный ипотечный центр недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/297300102/,Москва,sale,flat,5,17,3,75.6,-1,0,20950000,Нагорный,Болотниковская ,3К1,Варшавская,
Светлана Биличенко,realtor,https://www.cian.ru/sale/flat/300671090/,Москва,sale,flat,7,14,3,78.0,-1,0,21000000,Марьино,Новомарьинская ,12/12К1,Марьино,
МИЦ-Столичный ипотечный центр недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/291530831/,Москва,sale,flat,3,16,3,72.0,-1,0,21150000,Теплый Стан,Ленинский проспект,129К3,Тропарёво,
ID 182291,real_estate_agent,https://www.cian.ru/sale/flat/297470489/,Москва,sale,flat,6,7,3,77.8,-1,0,21500000,Коптево, Космонавта Волкова,25/2,Красный Балтиец,
ID 110939120,realtor,https://www.cian.ru/sale/flat/301497563/,Москва,sale,flat,4,5,3,86.3,-1,0,21450000,Измайлово,Первомайская ,28/24,Измайловская,
ID 139792,homeowner,https://www.cian.ru/sale/flat/299854078/,Москва,sale,flat,4,5,3,74.7,-1,0,21500000,Богородское,Глебовская ,16,Бульвар Рокоссовского,
Владис,real_estate_agent,https://www.cian.ru/sale/flat/301523732/,Москва,sale,flat,10,12,3,64.0,-1,0,22000000,Строгино,Строгинский бульвар,26К2,Строгино,
Андрей Белагуров,realtor,https://www.cian.ru/sale/flat/299619448/,Москва,sale,flat,1,5,3,72.9,-1,0,21990000,Замоскворечье,Большая Пионерская ,42,Серпуховская,
Самолет Плюс Москва ЦАО,real_estate_agent,https://www.cian.ru/sale/flat/299898562/,Москва,sale,flat,11,17,3,75.1,-1,0,22450000,Хорошевский,Хорошевское шоссе,62,Полежаевская,
Century 21 Level,real_estate_agent,https://www.cian.ru/sale/flat/301053709/,Москва,sale,flat,8,22,3,73.0,-1,0,22300000,Раменки, Лобачевского,98,Мичуринский проспект,
Ирина Гурьянова,realtor,https://www.cian.ru/sale/flat/301212791/,Москва,sale,flat,6,9,3,70.0,-1,0,22500000,Нагатинский затон,Судостроительная ,43К1,Кленовый бульвар,
ЛэндЛ,real_estate_agent,https://www.cian.ru/sale/flat/295286024/,Москва,sale,flat,2,10,3,71.6,-1,0,22999999,Таганский, Сергия Радонежского,4,Площадь Ильича,
Наталья Петрова,realtor,https://www.cian.ru/sale/flat/301716589/,Москва,sale,flat,5,5,3,72.0,-1,0,22900000,Таганский,Новорогожская ,3,Площадь Ильича,
ID 110939120,realtor,https://www.cian.ru/sale/flat/301488149/,Москва,sale,flat,3,16,3,75.0,-1,0,22950000,Тропарево-Никулино,проспект Вернадского,127,Юго-Западная,
Самолет Плюс Москва ЦАО,real_estate_agent,https://www.cian.ru/sale/flat/299516389/,Москва,sale,flat,4,9,3,95.0,-1,0,23000000,,бульвар Андрея Тарковского,5,Рассказовка,Рассказово
Константин Дергачев,realtor,https://www.cian.ru/sale/flat/299473951/,Москва,sale,flat,14,19,3,75.2,-1,0,23100000,Тимирязевский,Линейный проезд,8А,Петровско-Разумовская,
ID 113505063,realtor,https://www.cian.ru/sale/flat/300233952/,Москва,sale,flat,16,18,3,70.0,-1,0,23000000,Таганский,Марксистская ,5,Марксистская,
ID 108737094,homeowner,https://www.cian.ru/sale/flat/293796547/,Москва,sale,flat,12,21,3,74.14,-1,0,23000000,Дмитровский,Дмитровское шоссе,107Ак1,Яхромская,Город
На Петровке,real_estate_agent,https://www.cian.ru/sale/flat/299233301/,Москва,sale,flat,5,9,3,57.4,-1,0,23500000,Тверской, Бутырский Вал,52,Савёловская,
ЛэндЛ,real_estate_agent,https://www.cian.ru/sale/flat/298074309/,Москва,sale,flat,5,21,3,76.1,-1,0,23599000,Можайский, Красных Зорь,59Б,Рабочий посёлок,
ID 70301025,homeowner,https://www.cian.ru/sale/flat/294786673/,Москва,sale,flat,8,12,3,76.5,-1,0,23500000,Бабушкинский, Менжинского,21,Бабушкинская,
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/299521053/,Москва,sale,flat,10,26,3,71.0,-1,0,23800000,Головинский,Кронштадтский бульвар,6к2,Водный стадион,Водный
Качанова и партнеры,real_estate_agent,https://www.cian.ru/sale/flat/298914747/,Москва,sale,flat,15,16,3,79.7,-1,0,23900000,Южное Медведково,проезд Дежнева,27К1,Бабушкинская,
WHITE BROKER,real_estate_agent,https://www.cian.ru/sale/flat/301653499/,Москва,sale,flat,4,5,3,81.6,-1,0,24000000,Люблино,Люблинская ,107/10,Люблино,
ID 71669419,homeowner,https://www.cian.ru/sale/flat/254997299/,Москва,sale,flat,2,5,3,71.4,-1,0,24000000,Соколиная гора, Бориса Жигуленкова,25к1,Соколиная гора,
МИЭЛЬ,real_estate_agent,https://www.cian.ru/sale/flat/299319219/,Москва,sale,flat,5,21,3,73.6,-1,0,24300000,Покровское-Стрешнево,Волоколамское шоссе,71к7,Спартак,
Homeprice,real_estate_agent,https://www.cian.ru/sale/flat/301044783/,Москва,sale,flat,2,12,3,66.0,-1,0,24500000,Беговой, 3-я Ямского Поля,17,Белорусская,
МИЭЛЬ Академический,real_estate_agent,https://www.cian.ru/sale/flat/300934055/,Москва,sale,flat,5,5,3,78.0,-1,0,24400000,Мещанский, Верземнека,3,Рижская,
Правовой центр жилья-эстейт,real_estate_agent,https://www.cian.ru/sale/flat/300929162/,Москва,sale,flat,16,16,3,75.0,-1,0,24800000,Проспект Вернадского,проспект Вернадского,38А,Проспект Вернадского,
ID 115940341,homeowner,https://www.cian.ru/sale/flat/301388981/,Москва,sale,flat,17,24,3,82.1,-1,0,24700000,Ясенево,проезд Одоевского,7К7,Ясенево,
Самолет плюс Троицк,real_estate_agent,https://www.cian.ru/sale/flat/300651346/,Москва,sale,flat,3,4,3,161.4,-1,0,24900000,, Радужная,1,Ольховая,
Кремлёвские Ключи,real_estate_agent,https://www.cian.ru/sale/flat/300499855/,Москва,sale,flat,4,17,3,83.2,-1,0,25000000,Рязанский, Михайлова,30Ак6,Окская,Михайловский парк
Показал-Продал,real_estate_agent,https://www.cian.ru/sale/flat/298679282/,Москва,sale,flat,2,8,3,104.0,-1,0,24990000,Сокол,Волоколамское шоссе,14,Стрешнево,
Максимова и Ко,real_estate_agent,https://www.cian.ru/sale/flat/300466820/,Москва,sale,flat,7,25,3,65.0,-1,0,25000000,Ховрино,Клинская ,2Ак7,Грачёвская,мой адрес На Клинской
Наталья Перепелицина,realtor,https://www.cian.ru/sale/flat/301511013/,Москва,sale,flat,3,5,3,82.4,-1,0,24900000,Лефортово,Ухтомская ,6,Лефортово,
ID 487689,unknown,https://www.cian.ru/sale/flat/301408359/,Москва,sale,flat,9,10,3,79.1,-1,0,25000000,Можайский,Сколковское шоссе,40к1,Сетунь,Stellar City
ID 74455161,unknown,https://www.cian.ru/sale/flat/296409565/,Москва,sale,flat,3,6,3,82.1,-1,0,25000000,Таганский, Талалихина,2/1К6,Пролетарская,
ID 97519096,homeowner,https://www.cian.ru/sale/flat/291836138/,Москва,sale,flat,3,10,3,80.0,-1,0,25000000,Беговой,Беговая ,7,Беговая,
На Петровке Продажа-Аренда,real_estate_agent,https://www.cian.ru/sale/flat/300423810/,Москва,sale,flat,4,5,3,77.0,-1,0,25300000,Даниловский, Лобанова,4,Автозаводская,
КОРТРОС,real_estate_agent,https://www.cian.ru/sale/flat/301554397/,Москва,sale,flat,8,9,3,60.6,-1,0,25500000,Беговой,Ленинградский проспект,14К1,Белорусская,
KINS Group,real_estate_agent,https://www.cian.ru/sale/flat/300547317/,Москва,sale,flat,11,23,3,69.8,-1,0,25500000,Солнцево,Производственная ,2,Солнцево,
ID 431888,unknown,https://www.cian.ru/sale/flat/299945226/,Москва,sale,flat,7,20,3,62.0,-1,0,25500000,Покровское-Стрешнево,Северо-Западный ао,95/2к4,Трикотажная,Сити Бэй ЖК
Самолет Плюс Москва ЦАО,real_estate_agent,https://www.cian.ru/sale/flat/300378154/,Москва,sale,flat,13,24,3,76.0,-1,0,25700000,Донской,Малая Тульская ,55/1,Тульская,
ТАНДЕМ,real_estate_agent,https://www.cian.ru/sale/flat/300508368/,Москва,sale,flat,2,9,3,79.3,-1,0,25800000,Аэропорт, Степана Супруна,12К3,Аэропорт,
Юлия Беседина,realtor,https://www.cian.ru/sale/flat/301398991/,Москва,sale,flat,2,22,3,78.8,-1,0,25900000,, Родниковая,30к2,Саларьево,Румянцево-Парк
АРТ НЕДВИЖИМОСТЬ,real_estate_agent,https://www.cian.ru/sale/flat/301508299/,Москва,sale,flat,5,6,3,86.0,-1,0,26000000,Измайлово,Первомайская ,24,Измайловская,
do A.S.A.P.,real_estate_agent,https://www.cian.ru/sale/flat/301058964/,Москва,sale,flat,8,32,3,90.3,-1,0,26000000,Нижегородский,Газгольдерная ,10,Нижегородская,Profit
Gromik group,real_estate_agent,https://www.cian.ru/sale/flat/301006207/,Москва,sale,flat,5,17,3,74.2,-1,0,26000000,Таганский,Международная ,34,Москва-Товарная,
NEWPOLIS,real_estate_agent,https://www.cian.ru/sale/flat/296830805/,Москва,sale,flat,14,20,3,82.3,-1,0,26000000,Строгино, Твардовского,4К4,Строгино,
МИЦ-Столичный ипотечный центр недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/300817466/,Москва,sale,flat,4,9,3,93.0,-1,0,26000000,Марьина роща, Сущевский Вал,13/1,Савёловская,
Наталья Самочкова,realtor,https://www.cian.ru/sale/flat/294943128/,Москва,sale,flat,2,5,3,84.4,-1,0,25999000,Алексеевский,Ярославская ,10к3,ВДНХ,
Александр Зинченко,realtor,https://www.cian.ru/sale/flat/300777306/,Москва,sale,flat,3,12,3,74.4,-1,0,25990000,Гагаринский, Вавилова,48,Академическая,
ID 115808601,realtor,https://www.cian.ru/sale/flat/301311084/,Москва,sale,flat,10,18,3,80.0,-1,0,26014456,Останкинский,Березовая аллея,19к2,Ботанический сад,Апарт-комплекс Легендарный квартал
ID 66343953,realtor,https://www.cian.ru/sale/flat/301469741/,Москва,sale,flat,8,16,3,72.1,-1,0,26000000,Кунцево,Кунцевская ,1,Рабочий посёлок,
Гильдия на Полежаевской,real_estate_agent,https://www.cian.ru/sale/flat/298491927/,Москва,sale,flat,8,15,3,82.0,-1,0,26300000,Котловка, Кржижановского,27,Профсоюзная,
ID 2399404,realtor,https://www.cian.ru/sale/flat/298345171/,Москва,sale,flat,3,26,3,70.0,-1,0,26500000,Западное Дегунино,Дмитровское шоссе,73Б,Верхние Лихоборы,Тринити
Ключи,real_estate_agent,https://www.cian.ru/sale/flat/300610054/,Москва,sale,flat,10,25,3,78.0,-1,0,26500000,Нижегородский,Рязанский проспект,2/1к2Г,Нижегородская,SREDA
